Average Speed-up: 98.96%
Average Speed-up Factor: 107.20x

Hydrograph H189iw: Ground Truth = 40.73s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.45x
Hydrograph H190iw: Ground Truth = 35.72s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.57x
Hydrograph H191iw: Ground Truth = 35.73s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.21x
Hydrograph H192iw: Ground Truth = 35.72s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.57x
Hydrograph H193iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H194iw: Ground Truth = 35.92s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 133.04x
Hydrograph H195iw: Ground Truth = 40.76s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.96x
Hydrograph H196iw: Ground Truth = 40.77s, AI Model = 0.28s, Speed-up = 99.31%, Speed-up Factor = 145.61x
Hydrograph H197iw: Ground Truth = 40.83s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.22x
Hydrograph H198iw: Ground Truth = 40.83s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.22x
Hydrograph H199iw: Ground Truth = 40.79s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.66x
Hydrograph H200iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H201iw: Ground Truth = 35.75s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.41x
Hydrograph H202iw: Ground Truth = 35.79s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.56x
Hydrograph H203iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H204iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H205iw: Ground Truth = 35.69s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.07x
Hydrograph H206iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H207iw: Ground Truth = 40.86s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.33x
Hydrograph H208iw: Ground Truth = 40.96s, AI Model = 0.28s, Speed-up = 99.32%, Speed-up Factor = 146.29x
Hydrograph H209iw: Ground Truth = 35.83s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.70x
Hydrograph H210iw: Ground Truth = 35.79s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.41x
Hydrograph H211iw: Ground Truth = 35.81s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.63x
Hydrograph H212iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H213iw: Ground Truth = 35.85s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.62x
Hydrograph H214iw: Ground Truth = 40.88s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.41x
Hydrograph H215iw: Ground Truth = 40.88s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 157.23x
Hydrograph H216iw: Ground Truth = 40.96s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 141.24x
Hydrograph H217iw: Ground Truth = 40.94s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.63x
Hydrograph H218iw: Ground Truth = 40.85s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 157.12x
Hydrograph H219iw: Ground Truth = 46.29s, AI Model = 0.27s, Speed-up = 99.42%, Speed-up Factor = 171.44x
Hydrograph H220iw: Ground Truth = 40.89s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.44x
Hydrograph H221iw: Ground Truth = 40.94s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.63x
Hydrograph H222iw: Ground Truth = 40.86s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.90x
Hydrograph H223iw: Ground Truth = 40.93s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.59x
Hydrograph H224iw: Ground Truth = 40.88s, AI Model = 0.28s, Speed-up = 99.32%, Speed-up Factor = 146.00x
Hydrograph H225iw: Ground Truth = 40.78s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.04x
Hydrograph H226iw: Ground Truth = 41.00s, AI Model = 0.28s, Speed-up = 99.32%, Speed-up Factor = 146.43x
Hydrograph H227iw: Ground Truth = 40.99s, AI Model = 0.42s, Speed-up = 98.98%, Speed-up Factor = 97.60x
Hydrograph H228iw: Ground Truth = 40.79s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.66x
Hydrograph H229iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H230iw: Ground Truth = 36.13s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 133.81x
Hydrograph H231iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H232iw: Ground Truth = 35.75s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.41x
Hydrograph H233iw: Ground Truth = 35.75s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.41x
Hydrograph H234iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H235iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H236iw: Ground Truth = 35.74s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.37x
Hydrograph H237iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H238iw: Ground Truth = 35.91s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.83x
Hydrograph H239iw: Ground Truth = 35.83s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.70x
Hydrograph H240iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H241iw: Ground Truth = 40.81s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.15x
Hydrograph H242iw: Ground Truth = 45.83s, AI Model = 0.27s, Speed-up = 99.41%, Speed-up Factor = 169.74x
Hydrograph H243iw: Ground Truth = 40.95s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.67x
Hydrograph H244iw: Ground Truth = 40.79s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.07x
Hydrograph H245iw: Ground Truth = 40.89s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 141.00x
Hydrograph H246iw: Ground Truth = 40.87s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.37x
Hydrograph H247iw: Ground Truth = 40.87s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.37x
Hydrograph H248iw: Ground Truth = 40.74s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.48x
Hydrograph H249iw: Ground Truth = 40.86s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.33x
Hydrograph H250iw: Ground Truth = 40.91s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 141.07x
Hydrograph H251iw: Ground Truth = 40.76s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.96x
Hydrograph H252iw: Ground Truth = 40.91s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.52x
Hydrograph H253iw: Ground Truth = 41.20s, AI Model = 0.29s, Speed-up = 99.30%, Speed-up Factor = 142.07x
Hydrograph H254iw: Ground Truth = 40.82s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.19x
Hydrograph H255iw: Ground Truth = 40.91s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.52x
Hydrograph H256iw: Ground Truth = 46.38s, AI Model = 0.26s, Speed-up = 99.44%, Speed-up Factor = 178.38x
Hydrograph H257iw: Ground Truth = 40.93s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 157.42x
Hydrograph H258iw: Ground Truth = 40.88s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.41x
Hydrograph H259iw: Ground Truth = 40.88s, AI Model = 0.52s, Speed-up = 98.73%, Speed-up Factor = 78.62x
Hydrograph H260iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H261iw: Ground Truth = 40.83s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.79x
Hydrograph H262iw: Ground Truth = 35.86s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.81x
Hydrograph H263iw: Ground Truth = 35.87s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.69x
Hydrograph H264iw: Ground Truth = 35.83s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.55x
Hydrograph H265iw: Ground Truth = 40.83s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.79x
Hydrograph H266iw: Ground Truth = 45.83s, AI Model = 0.27s, Speed-up = 99.41%, Speed-up Factor = 169.74x
Hydrograph H267iw: Ground Truth = 40.88s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.97x
Hydrograph H268iw: Ground Truth = 45.92s, AI Model = 0.26s, Speed-up = 99.43%, Speed-up Factor = 176.62x
Hydrograph H269iw: Ground Truth = 56.06s, AI Model = 0.29s, Speed-up = 99.48%, Speed-up Factor = 193.31x
Hydrograph H270iw: Ground Truth = 51.08s, AI Model = 0.29s, Speed-up = 99.43%, Speed-up Factor = 176.14x
Hydrograph H271iw: Ground Truth = 45.93s, AI Model = 0.27s, Speed-up = 99.41%, Speed-up Factor = 170.11x
Hydrograph H272iw: Ground Truth = 45.96s, AI Model = 0.27s, Speed-up = 99.41%, Speed-up Factor = 170.22x
Hydrograph H273iw: Ground Truth = 51.08s, AI Model = 0.27s, Speed-up = 99.47%, Speed-up Factor = 189.19x
Hydrograph H274iw: Ground Truth = 51.15s, AI Model = 0.29s, Speed-up = 99.43%, Speed-up Factor = 176.38x
Hydrograph H275iw: Ground Truth = 45.97s, AI Model = 0.26s, Speed-up = 99.43%, Speed-up Factor = 176.81x
Hydrograph H276iw: Ground Truth = 45.99s, AI Model = 0.28s, Speed-up = 99.39%, Speed-up Factor = 164.25x
Hydrograph H277iw: Ground Truth = 45.96s, AI Model = 0.27s, Speed-up = 99.41%, Speed-up Factor = 170.22x
Hydrograph H278iw: Ground Truth = 51.02s, AI Model = 0.27s, Speed-up = 99.47%, Speed-up Factor = 188.96x
Hydrograph H279iw: Ground Truth = 40.90s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.48x
Hydrograph H280iw: Ground Truth = 41.02s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.93x
Hydrograph H281iw: Ground Truth = 40.94s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.63x
Hydrograph H282iw: Ground Truth = 40.91s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 157.35x
Hydrograph H283iw: Ground Truth = 35.83s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.70x
Hydrograph H284iw: Ground Truth = 40.83s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.22x
Hydrograph H285iw: Ground Truth = 45.84s, AI Model = 0.33s, Speed-up = 99.28%, Speed-up Factor = 138.91x
Hydrograph H286iw: Ground Truth = 40.86s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.33x
Hydrograph H287iw: Ground Truth = 40.95s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.67x
Hydrograph H288iw: Ground Truth = 35.88s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.89x
Hydrograph H289iw: Ground Truth = 40.92s, AI Model = 0.28s, Speed-up = 99.32%, Speed-up Factor = 146.14x
Hydrograph H290iw: Ground Truth = 35.83s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.70x
Hydrograph H291iw: Ground Truth = 35.81s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.63x
Hydrograph H292iw: Ground Truth = 40.92s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.56x
Hydrograph H293iw: Ground Truth = 45.86s, AI Model = 0.29s, Speed-up = 99.37%, Speed-up Factor = 158.14x
Hydrograph H294iw: Ground Truth = 45.94s, AI Model = 0.28s, Speed-up = 99.39%, Speed-up Factor = 164.07x
Hydrograph H295iw: Ground Truth = 46.12s, AI Model = 0.29s, Speed-up = 99.37%, Speed-up Factor = 159.03x
Hydrograph H296iw: Ground Truth = 40.81s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.15x
Hydrograph H297iw: Ground Truth = 41.00s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 141.38x
Hydrograph H298iw: Ground Truth = 40.92s, AI Model = 0.28s, Speed-up = 99.32%, Speed-up Factor = 146.14x
Hydrograph H299iw: Ground Truth = 40.91s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.52x
Hydrograph H300iw: Ground Truth = 40.87s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.93x
Hydrograph H301iw: Ground Truth = 40.84s, AI Model = 0.28s, Speed-up = 99.31%, Speed-up Factor = 145.86x
Hydrograph H302iw: Ground Truth = 40.86s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.33x
Hydrograph H303iw: Ground Truth = 40.95s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.67x
Hydrograph H304iw: Ground Truth = 40.92s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.56x
Hydrograph H305iw: Ground Truth = 40.89s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 141.00x
Hydrograph H306iw: Ground Truth = 40.88s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.41x
Hydrograph H307iw: Ground Truth = 40.84s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.83x
Hydrograph H308iw: Ground Truth = 41.00s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.85x
Hydrograph H309iw: Ground Truth = 35.74s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.37x
Hydrograph H310iw: Ground Truth = 35.85s, AI Model = 0.30s, Speed-up = 99.16%, Speed-up Factor = 119.50x
Hydrograph H311iw: Ground Truth = 40.78s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.04x
Hydrograph H312iw: Ground Truth = 35.85s, AI Model = 0.46s, Speed-up = 98.72%, Speed-up Factor = 77.93x
Hydrograph H313iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H314iw: Ground Truth = 35.76s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.31x
Hydrograph H315iw: Ground Truth = 35.77s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.34x
Hydrograph H316iw: Ground Truth = 35.71s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.14x
Hydrograph H317iw: Ground Truth = 35.84s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.74x
Hydrograph H318iw: Ground Truth = 35.87s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.85x
Hydrograph H319iw: Ground Truth = 30.66s, AI Model = 0.26s, Speed-up = 99.15%, Speed-up Factor = 117.92x
Hydrograph H320iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H321iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H322iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H323iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H324iw: Ground Truth = 35.71s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.14x
Hydrograph H325iw: Ground Truth = 40.80s, AI Model = 0.28s, Speed-up = 99.31%, Speed-up Factor = 145.71x
Hydrograph H326iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H327iw: Ground Truth = 35.78s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.38x
Hydrograph H328iw: Ground Truth = 40.72s, AI Model = 0.34s, Speed-up = 99.17%, Speed-up Factor = 119.76x
Hydrograph H329iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H330iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H331iw: Ground Truth = 35.71s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.14x
Hydrograph H332iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H333iw: Ground Truth = 35.72s, AI Model = 0.41s, Speed-up = 98.85%, Speed-up Factor = 87.12x
Hydrograph H334iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H335iw: Ground Truth = 40.90s, AI Model = 0.26s, Speed-up = 99.36%, Speed-up Factor = 157.31x
Hydrograph H336iw: Ground Truth = 35.73s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.33x
Hydrograph H337iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H338iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H339iw: Ground Truth = 30.66s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.56x
Hydrograph H340iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H341iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H342iw: Ground Truth = 35.80s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.59x
Hydrograph H343iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H344iw: Ground Truth = 35.67s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.00x
Hydrograph H345iw: Ground Truth = 35.67s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.11x
Hydrograph H346iw: Ground Truth = 30.65s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.52x
Hydrograph H347iw: Ground Truth = 35.77s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.48x
Hydrograph H348iw: Ground Truth = 30.67s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.59x
Hydrograph H349iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H350iw: Ground Truth = 35.67s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.00x
Hydrograph H351iw: Ground Truth = 35.68s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.03x
Hydrograph H352iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H353iw: Ground Truth = 35.77s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.48x
Hydrograph H354iw: Ground Truth = 35.70s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.50x
Hydrograph H355iw: Ground Truth = 35.73s, AI Model = 0.26s, Speed-up = 99.27%, Speed-up Factor = 137.42x
Hydrograph H356iw: Ground Truth = 35.84s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.59x
Hydrograph H357iw: Ground Truth = 35.82s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.67x
Hydrograph H358iw: Ground Truth = 35.74s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.37x
Hydrograph H359iw: Ground Truth = 35.80s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.45x
Hydrograph H360iw: Ground Truth = 35.71s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.14x
Hydrograph H361iw: Ground Truth = 35.75s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.28x
Hydrograph H362iw: Ground Truth = 35.76s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.44x
Hydrograph H363iw: Ground Truth = 35.80s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.45x
Hydrograph H364iw: Ground Truth = 35.81s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.48x
Hydrograph H365iw: Ground Truth = 35.81s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.48x
Hydrograph H366iw: Ground Truth = 40.75s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.93x
Hydrograph H367iw: Ground Truth = 35.87s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.85x
Hydrograph H368iw: Ground Truth = 35.67s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.00x
Hydrograph H369iw: Ground Truth = 35.66s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 122.97x
Hydrograph H370iw: Ground Truth = 30.65s, AI Model = 0.29s, Speed-up = 99.05%, Speed-up Factor = 105.69x
Hydrograph H371iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H372iw: Ground Truth = 35.72s, AI Model = 0.42s, Speed-up = 98.82%, Speed-up Factor = 85.05x
Hydrograph H373iw: Ground Truth = 30.65s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.52x
Hydrograph H374iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H375iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H376iw: Ground Truth = 30.67s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.59x
Hydrograph H377iw: Ground Truth = 35.72s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.17x
Hydrograph H378iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H379iw: Ground Truth = 35.64s, AI Model = 0.28s, Speed-up = 99.21%, Speed-up Factor = 127.29x
Hydrograph H380iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H381iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H382iw: Ground Truth = 40.69s, AI Model = 0.28s, Speed-up = 99.31%, Speed-up Factor = 145.32x
Hydrograph H383iw: Ground Truth = 40.78s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.04x
Hydrograph H384iw: Ground Truth = 40.80s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.11x
Hydrograph H385iw: Ground Truth = 35.71s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.26x
Hydrograph H386iw: Ground Truth = 40.81s, AI Model = 0.28s, Speed-up = 99.31%, Speed-up Factor = 145.75x
Hydrograph H387iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H388iw: Ground Truth = 35.79s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.41x
Hydrograph H389iw: Ground Truth = 35.74s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.37x
Hydrograph H390iw: Ground Truth = 35.78s, AI Model = 0.27s, Speed-up = 99.25%, Speed-up Factor = 132.52x
Hydrograph H391iw: Ground Truth = 40.82s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.19x
Hydrograph H392iw: Ground Truth = 40.87s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 151.37x
Hydrograph H393iw: Ground Truth = 35.70s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.22x
Hydrograph H394iw: Ground Truth = 40.81s, AI Model = 0.29s, Speed-up = 99.29%, Speed-up Factor = 140.72x
Hydrograph H395iw: Ground Truth = 35.69s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.19x
Hydrograph H396iw: Ground Truth = 40.77s, AI Model = 0.38s, Speed-up = 99.07%, Speed-up Factor = 107.29x
Hydrograph H397iw: Ground Truth = 35.67s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.00x
Hydrograph H398iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H399iw: Ground Truth = 35.68s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.15x
Hydrograph H400iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H401iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H402iw: Ground Truth = 35.65s, AI Model = 0.28s, Speed-up = 99.21%, Speed-up Factor = 127.32x
Hydrograph H403iw: Ground Truth = 35.67s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.00x
Hydrograph H404iw: Ground Truth = 35.69s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.07x
Hydrograph H405iw: Ground Truth = 35.70s, AI Model = 0.29s, Speed-up = 99.19%, Speed-up Factor = 123.10x
Hydrograph H406iw: Ground Truth = 30.65s, AI Model = 0.27s, Speed-up = 99.12%, Speed-up Factor = 113.52x
Hydrograph H407iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H408iw: Ground Truth = 35.68s, AI Model = 0.40s, Speed-up = 98.88%, Speed-up Factor = 89.20x
Hydrograph H409iw: Ground Truth = 35.66s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.07x
Hydrograph H410iw: Ground Truth = 35.69s, AI Model = 0.28s, Speed-up = 99.22%, Speed-up Factor = 127.46x
Hydrograph H411iw: Ground Truth = 40.70s, AI Model = 0.27s, Speed-up = 99.34%, Speed-up Factor = 150.74x
Hydrograph H412iw: Ground Truth = 35.72s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.30x
Hydrograph H413iw: Ground Truth = 35.76s, AI Model = 0.27s, Speed-up = 99.24%, Speed-up Factor = 132.44x
